id,key,value,type
214056707,building,yes,regular
214056708,building,yes,regular
214056709,building,yes,regular
214056710,building,yes,regular
214056711,building,yes,regular
214056712,building,yes,regular
214056713,building,yes,regular
214056714,building,yes,regular
214056715,building,yes,regular
214056716,building,yes,regular
214056717,building,yes,regular
214056718,building,yes,regular
214056719,building,yes,regular
214056720,building,yes,regular
214056721,building,yes,regular
214056722,building,yes,regular
214056723,building,yes,regular
214056724,building,yes,regular
214056725,building,yes,regular
214056726,building,yes,regular
214056727,building,yes,regular
214056728,building,yes,regular
214056729,building,yes,regular
214056730,building,yes,regular
214056731,building,yes,regular
214056732,building,yes,regular
214056733,building,yes,regular
214056734,building,yes,regular
214056735,building,yes,regular
214056736,building,yes,regular
214056737,building,yes,regular
214056738,building,yes,regular
214056739,building,yes,regular
214056740,building,yes,regular
214056741,building,yes,regular
214056742,building,yes,regular
214056743,building,yes,regular
214056744,building,yes,regular
214056745,building,yes,regular
214056746,building,yes,regular
214056747,building,yes,regular
214056748,building,yes,regular
214056749,building,yes,regular
214056750,building,yes,regular
214056751,building,yes,regular
214056752,building,yes,regular
214056753,building,yes,regular
214056754,building,yes,regular
214056755,building,yes,regular
214056756,building,yes,regular
214056757,building,yes,regular
214056758,building,yes,regular
214056759,building,yes,regular
214056760,building,yes,regular
214056761,building,yes,regular
214056762,building,yes,regular
214056763,building,yes,regular
214056764,building,yes,regular
214056765,building,yes,regular
214056766,building,yes,regular
214056767,building,yes,regular
214056770,building,yes,regular
214056772,building,yes,regular
214056773,building,yes,regular
214056775,building,yes,regular
214056780,building,yes,regular
214056783,building,yes,regular
214056788,building,yes,regular
214056792,building,yes,regular
214056796,building,yes,regular
214056798,building,yes,regular
214056800,building,yes,regular
214056803,building,yes,regular
214056805,building,yes,regular
214056807,building,yes,regular
214056809,building,yes,regular
214056811,building,yes,regular
214056812,building,yes,regular
214056815,building,yes,regular
214056817,building,yes,regular
214056818,building,yes,regular
214056820,building,yes,regular
214056821,building,yes,regular
214056822,building,yes,regular
214056823,building,yes,regular
214056824,building,yes,regular
214056825,building,yes,regular
214056826,building,yes,regular
214056827,building,yes,regular
214056828,building,yes,regular
214056829,building,yes,regular
214056830,building,yes,regular
214056831,building,yes,regular
214056832,building,yes,regular
214056833,building,yes,regular
214056834,building,yes,regular
214056835,building,yes,regular
214056836,building,yes,regular
214056837,building,yes,regular
214056838,building,yes,regular
214056839,building,yes,regular
214056840,building,yes,regular
214056841,building,yes,regular
214056842,building,yes,regular
214056843,building,yes,regular
214056844,building,yes,regular
214056845,building,yes,regular
214056846,building,yes,regular
214056847,building,yes,regular
214056848,building,yes,regular
214056849,building,yes,regular
214056850,building,yes,regular
214056851,building,yes,regular
214056852,building,yes,regular
214056853,building,yes,regular
214056854,building,yes,regular
214056855,building,yes,regular
214056856,building,yes,regular
214056857,building,yes,regular
214056858,building,yes,regular
214056859,building,yes,regular
214056860,building,yes,regular
214056861,building,yes,regular
214056862,building,yes,regular
214056863,building,yes,regular
214056864,building,yes,regular
214056865,building,yes,regular
214056866,building,yes,regular
214056867,building,yes,regular
214056868,building,yes,regular
214056869,building,yes,regular
214056870,building,yes,regular
214056871,building,yes,regular
214056872,building,yes,regular
214056873,building,yes,regular
214056874,building,yes,regular
214056875,building,yes,regular
214056876,building,yes,regular
214056877,building,yes,regular
214056878,building,yes,regular
214056879,building,yes,regular
214056880,building,yes,regular
214056881,building,yes,regular
214056882,building,yes,regular
214056883,building,yes,regular
214056884,building,yes,regular
214056885,building,yes,regular
214056886,building,yes,regular
214056887,building,yes,regular
214056888,building,yes,regular
214056889,building,yes,regular
214056894,building,yes,regular
214056897,building,yes,regular
214056901,building,yes,regular
214056903,building,yes,regular
214056906,building,yes,regular
214056909,building,yes,regular
214056912,building,yes,regular
214056916,building,yes,regular
214056918,building,yes,regular
214056924,building,yes,regular
214056932,building,yes,regular
214056936,building,yes,regular
214056941,building,yes,regular
214056944,building,yes,regular
214056945,building,yes,regular
214056948,building,yes,regular
214056950,building,yes,regular
214056954,building,yes,regular
214056958,building,yes,regular
214056963,building,yes,regular
214056964,building,yes,regular
214056965,building,yes,regular
214056966,building,yes,regular
214056967,building,yes,regular
214056968,building,yes,regular
214056969,building,yes,regular
214056974,building,yes,regular
214056975,building,yes,regular
214056976,building,yes,regular
214056977,building,yes,regular
214056978,building,yes,regular
214056979,building,yes,regular
214056980,building,yes,regular
214056981,building,yes,regular
214056982,building,yes,regular
214056983,building,yes,regular
214056984,building,yes,regular
214056985,building,yes,regular
214056986,building,yes,regular
214056987,building,yes,regular
214056988,building,yes,regular
214056989,building,yes,regular
214056990,building,yes,regular
214056991,building,yes,regular
214056992,building,yes,regular
214056993,building,yes,regular
214056994,building,yes,regular
214056995,building,yes,regular
214056996,building,yes,regular
214056997,building,yes,regular
214056998,building,yes,regular
214056999,building,yes,regular
214057000,building,yes,regular
214057001,building,yes,regular
214057002,building,yes,regular
214057003,building,yes,regular
214057004,building,yes,regular
214057005,building,yes,regular
214057006,building,yes,regular
214057007,building,yes,regular
214057008,building,yes,regular
214057009,building,yes,regular
214057010,building,yes,regular
214057011,building,yes,regular
214057012,building,yes,regular
214057013,building,yes,regular
214057014,building,yes,regular
214057015,building,yes,regular
214057016,building,yes,regular
214057017,building,yes,regular
214057018,building,yes,regular
214057019,building,yes,regular
214057020,building,yes,regular
214057021,building,yes,regular
214057022,building,yes,regular
214057023,building,yes,regular
214057024,building,yes,regular
214057025,building,yes,regular
214057026,building,yes,regular
214057027,building,yes,regular
214057028,building,yes,regular
214057029,building,yes,regular
214057030,building,yes,regular
214057031,building,yes,regular
214057032,building,yes,regular
214057033,building,yes,regular
214057034,building,yes,regular
214057035,building,yes,regular
214057036,building,yes,regular
214057037,building,yes,regular
214057038,building,yes,regular
214057039,building,yes,regular
214057040,building,yes,regular
214057041,building,yes,regular
214057042,building,yes,regular
214057043,building,yes,regular
214057044,building,yes,regular
214057045,building,yes,regular
214057046,building,yes,regular
214057047,building,yes,regular
214057048,building,yes,regular
214057049,building,yes,regular
214057050,building,yes,regular
214057051,building,yes,regular
214057052,building,yes,regular
214057053,building,yes,regular
214057054,building,yes,regular
214057055,building,yes,regular
214057056,building,yes,regular
214057057,building,yes,regular
214057058,building,yes,regular
214057059,building,yes,regular
214057060,building,yes,regular
214057061,building,yes,regular
214057062,building,yes,regular
214057063,building,yes,regular
214057064,building,yes,regular
214057065,building,yes,regular
214057066,building,yes,regular
214057067,building,yes,regular
214057068,building,yes,regular
214057069,building,yes,regular
214057070,building,yes,regular
214057071,building,yes,regular
214057072,building,yes,regular
214057073,building,yes,regular
214057074,building,yes,regular
214057075,building,yes,regular
214057076,building,yes,regular
214057077,building,yes,regular
214057078,building,yes,regular
214057079,building,yes,regular
214057080,building,yes,regular
214057081,building,yes,regular
214057082,building,yes,regular
214057083,building,yes,regular
214057084,building,yes,regular
214057085,building,yes,regular
214057086,building,yes,regular
214057087,building,yes,regular
214057088,building,yes,regular
214057089,building,yes,regular
214057090,building,yes,regular
214057091,building,yes,regular
214057092,building,yes,regular
214057093,building,yes,regular
214057094,building,yes,regular
214057095,building,yes,regular
214057096,building,yes,regular
214057097,building,yes,regular
214057098,building,yes,regular
214057099,building,yes,regular
214057100,building,yes,regular
214057101,building,yes,regular
214057102,building,yes,regular
214057103,building,yes,regular
214057104,building,yes,regular
214057105,building,yes,regular
214057106,building,yes,regular
214057107,building,yes,regular
214057108,building,yes,regular
214057109,building,yes,regular
214057110,building,yes,regular
214057111,building,yes,regular
214057112,building,yes,regular
214057113,building,yes,regular
214057114,building,yes,regular
214057115,building,yes,regular
214057116,building,yes,regular
214057117,building,yes,regular
214057118,building,yes,regular
214057119,building,yes,regular
214057120,building,yes,regular
214057121,building,yes,regular
214057122,building,yes,regular
214057123,building,yes,regular
214057124,building,yes,regular
214057125,building,yes,regular
214057126,building,yes,regular
214057127,building,yes,regular
214057128,building,yes,regular
214057129,building,yes,regular
214057130,building,yes,regular
214057131,building,yes,regular
214057132,building,yes,regular
214057133,building,yes,regular
214057134,building,yes,regular
214057135,building,yes,regular
214057136,building,yes,regular
214057137,building,yes,regular
214057138,building,yes,regular
214057139,building,yes,regular
214057140,building,yes,regular
214057141,building,yes,regular
214057142,building,yes,regular
214057143,building,yes,regular
214057144,building,yes,regular
214057145,building,yes,regular
214057146,building,yes,regular
214057147,building,yes,regular
214057148,building,yes,regular
214057149,building,yes,regular
214057150,building,yes,regular
214057151,building,yes,regular
214057152,building,yes,regular
214057153,building,yes,regular
214057154,building,yes,regular
214057155,building,yes,regular
214057156,building,yes,regular
214057157,building,yes,regular
214057158,building,yes,regular
214057159,building,yes,regular
214057160,building,yes,regular
214057161,building,yes,regular
214057162,building,yes,regular
214057163,building,yes,regular
214057164,building,yes,regular
214057165,building,yes,regular
214057166,building,yes,regular
214057167,building,yes,regular
214057168,building,yes,regular
214057169,building,yes,regular
214057170,building,yes,regular
214057171,building,yes,regular
214057172,building,yes,regular
214057173,building,yes,regular
214057174,building,yes,regular
214057175,building,yes,regular
214057176,building,yes,regular
214057177,building,yes,regular
214057178,building,yes,regular
214057179,building,yes,regular
214057180,building,yes,regular
214057181,building,yes,regular
214057182,building,yes,regular
214057183,building,yes,regular
214057184,building,yes,regular
214057185,building,yes,regular
214057186,building,yes,regular
214057187,building,yes,regular
214057188,building,yes,regular
214057189,building,yes,regular
214057190,building,yes,regular
214057191,building,yes,regular
214057192,building,yes,regular
214057193,building,yes,regular
214057194,building,yes,regular
214057195,building,yes,regular
214057196,building,yes,regular
214057197,building,yes,regular
214057198,building,yes,regular
214057199,building,yes,regular
214057200,building,yes,regular
214057201,building,yes,regular
214057202,building,yes,regular
214057203,building,yes,regular
214057204,building,yes,regular
214057205,building,yes,regular
214057206,building,yes,regular
214057207,building,yes,regular
214057208,building,yes,regular
214057209,building,yes,regular
214057210,building,yes,regular
214057211,building,yes,regular
214057212,building,yes,regular
214057213,building,yes,regular
214057214,building,yes,regular
214057215,building,yes,regular
214057216,building,yes,regular
214057217,building,yes,regular
214057218,building,yes,regular
214057219,building,yes,regular
214057220,building,yes,regular
214057221,building,yes,regular
214057222,building,yes,regular
214057223,building,yes,regular
214057224,building,yes,regular
214057227,building,yes,regular
214057230,building,yes,regular
214057231,building,yes,regular
214057232,building,yes,regular
214057236,building,yes,regular
214057239,building,yes,regular
214057242,building,yes,regular
214057244,building,yes,regular
214057246,building,yes,regular
214057249,building,yes,regular
214057251,building,yes,regular
214057253,building,yes,regular
214057257,building,yes,regular
214057260,building,yes,regular
214057263,building,yes,regular
214057266,building,yes,regular
214057267,building,yes,regular
214057268,building,yes,regular
214057269,building,yes,regular
214057270,building,yes,regular
214057271,building,yes,regular
214057272,building,yes,regular
214057273,building,yes,regular
214057274,building,yes,regular
214057275,building,yes,regular
214057276,building,yes,regular
214057277,building,yes,regular
214057278,building,yes,regular
214057279,building,yes,regular
214057280,building,yes,regular
214057281,building,yes,regular
214057282,building,yes,regular
214057283,building,yes,regular
214057284,building,yes,regular
214057285,building,yes,regular
214057286,building,yes,regular
214057288,building,yes,regular
214057291,building,yes,regular
214057293,building,yes,regular
214057294,building,yes,regular
214057298,building,yes,regular
214057299,building,yes,regular
214057300,building,yes,regular
214057301,building,yes,regular
214057302,building,yes,regular
214057303,building,yes,regular
214057304,building,yes,regular
214057305,building,yes,regular
214057306,building,yes,regular
214057307,building,yes,regular
214057308,building,yes,regular
214057309,building,yes,regular
214057310,building,yes,regular
214057311,building,yes,regular
214057312,building,yes,regular
214057313,building,yes,regular
214057314,building,yes,regular
214057315,building,yes,regular
214057316,building,yes,regular
214057317,building,yes,regular
214057318,building,yes,regular
214057319,building,yes,regular
214057320,building,yes,regular
214057321,building,yes,regular
214057322,building,yes,regular
214057323,building,yes,regular
214057324,building,yes,regular
214057325,building,yes,regular
214057326,building,yes,regular
214057327,building,yes,regular
214057328,building,yes,regular
214057329,building,yes,regular
214057330,building,yes,regular
214057331,building,yes,regular
214057332,building,yes,regular
214057333,building,yes,regular
214057334,building,yes,regular
214057335,building,yes,regular
214057336,building,yes,regular
214057337,building,yes,regular
214057338,building,yes,regular
214057339,building,yes,regular
214057340,building,yes,regular
214057341,building,yes,regular
214057342,building,yes,regular
214057343,building,yes,regular
214057344,building,yes,regular
214057345,building,yes,regular
214057346,building,yes,regular
214057347,building,yes,regular
214057348,building,yes,regular
214057349,building,yes,regular
214057350,building,yes,regular
214057351,building,yes,regular
214057352,building,yes,regular
214057353,building,yes,regular
214057354,building,yes,regular
214057355,building,yes,regular
214057356,building,yes,regular
214057357,building,yes,regular
214057358,building,yes,regular
214057359,building,yes,regular
214057360,building,yes,regular
214057361,building,yes,regular
214057362,building,yes,regular
214057365,building,yes,regular
214057367,building,yes,regular
214057368,building,yes,regular
214057369,building,yes,regular
214057370,building,yes,regular
214057371,building,yes,regular
214057372,building,yes,regular
214057373,building,yes,regular
214057374,building,yes,regular
214057375,building,yes,regular
214057376,building,yes,regular
214057377,building,yes,regular
214057378,building,yes,regular
214057379,building,yes,regular
214057380,building,yes,regular
214057381,building,yes,regular
214057382,building,yes,regular
214057383,building,yes,regular
214057384,building,yes,regular
214057385,building,yes,regular
214057386,building,yes,regular
214057387,building,yes,regular
214057388,building,yes,regular
214057389,building,yes,regular
214057390,building,yes,regular
214057391,building,yes,regular
214057392,building,yes,regular
214057393,building,yes,regular
214057394,building,yes,regular
214057395,building,yes,regular
214057399,building,yes,regular
214057401,building,yes,regular
214057403,building,yes,regular
214057404,building,yes,regular
214057406,building,yes,regular
214057409,building,yes,regular
214057410,building,yes,regular
214057413,building,yes,regular
214057419,building,yes,regular
214057422,building,yes,regular
214057424,building,yes,regular
214057428,building,yes,regular
214057430,building,yes,regular
214057432,building,yes,regular
214057434,building,yes,regular
214057436,building,yes,regular
214057439,building,yes,regular
214057442,building,yes,regular
214057443,building,yes,regular
214057447,building,yes,regular
214057448,building,yes,regular
214057450,building,yes,regular
214057451,building,yes,regular
214057452,building,yes,regular
214057453,building,yes,regular
214057454,building,yes,regular
214057455,building,yes,regular
214057456,building,yes,regular
214057457,building,yes,regular
214057458,building,yes,regular
214057459,building,yes,regular
214057460,building,yes,regular
214057461,building,yes,regular
214057462,building,yes,regular
214057463,building,yes,regular
214057464,building,yes,regular
214057465,building,yes,regular
214057466,building,yes,regular
214057467,building,yes,regular
214057468,building,yes,regular
214057469,building,yes,regular
214057470,building,yes,regular
214057471,building,yes,regular
214057472,building,yes,regular
214057473,building,yes,regular
214057474,building,yes,regular
214057475,building,yes,regular
214057476,building,yes,regular
214057477,building,yes,regular
214057478,building,yes,regular
214057479,building,yes,regular
214057480,building,yes,regular
214057481,building,yes,regular
214057482,building,yes,regular
214057483,building,yes,regular
214057484,building,yes,regular
214057485,building,yes,regular
214057486,building,yes,regular
214057487,building,yes,regular
214057488,building,yes,regular
214057489,building,yes,regular
214057490,building,yes,regular
214057491,building,yes,regular
214057492,building,yes,regular
214057493,building,yes,regular
214057494,building,yes,regular
214057495,building,yes,regular
214057496,building,yes,regular
214057497,building,yes,regular
214057498,building,yes,regular
214057499,building,yes,regular
214057501,building,yes,regular
214057502,building,yes,regular
214057503,building,yes,regular
214057504,building,yes,regular
214057505,building,yes,regular
214057506,building,yes,regular
214057507,building,yes,regular
214057508,building,yes,regular
214057509,building,yes,regular
214057511,building,yes,regular
214057512,building,yes,regular
214057513,building,yes,regular
214057514,building,yes,regular
214057515,building,yes,regular
214057516,building,yes,regular
214057517,building,yes,regular
214057518,building,yes,regular
214057519,building,yes,regular
214057520,building,yes,regular
214057521,building,yes,regular
214057522,building,yes,regular
214057523,building,yes,regular
214057524,building,yes,regular
214057525,building,yes,regular
214057526,building,yes,regular
214057527,building,yes,regular
214057528,building,yes,regular
214057529,building,yes,regular
214057530,building,yes,regular
214057531,building,yes,regular
214057532,building,yes,regular
214057533,building,yes,regular
214057534,building,yes,regular
214057535,building,yes,regular
214057536,building,yes,regular
214057537,building,yes,regular
214057538,building,yes,regular
214057539,building,yes,regular
214057540,building,yes,regular
214057541,building,yes,regular
214057542,building,yes,regular
214057543,building,yes,regular
214057544,building,yes,regular
214057545,building,yes,regular
214057546,building,yes,regular
214057547,building,yes,regular
214057548,building,yes,regular
214057549,building,yes,regular
214057550,building,yes,regular
214057551,building,yes,regular
214057552,building,yes,regular
214057553,building,yes,regular
214057554,building,yes,regular
214057555,building,yes,regular
214057556,building,yes,regular
214057557,building,yes,regular
214057558,building,yes,regular
214057559,building,yes,regular
214057560,building,yes,regular
214057561,building,yes,regular
214057562,building,yes,regular
214057563,building,yes,regular
214057564,building,yes,regular
214057565,building,yes,regular
214057566,building,yes,regular
214057567,building,yes,regular
214057568,building,yes,regular
214057569,building,yes,regular
214057570,building,yes,regular
214057571,building,yes,regular
214057572,building,yes,regular
214057573,building,yes,regular
214057574,building,yes,regular
214057575,building,yes,regular
214057576,building,yes,regular
214057577,building,yes,regular
214057578,building,yes,regular
214057579,building,yes,regular
214057580,building,yes,regular
214057581,building,yes,regular
214057582,building,yes,regular
214057583,building,yes,regular
214057584,building,yes,regular
214057585,building,yes,regular
214057586,building,yes,regular
214516223,natural,water,regular
214516225,natural,water,regular
214519551,name,Kirkland Street,regular
214519551,lanes,2,regular
214519551,width,10.7,regular
214519551,source,massgis_import_v0.1_20071009100610,regular
214519551,highway,residential,regular
214519551,condition,deficient,regular
214519551,attribution,Office of Geographic and Environmental Information (MassGIS),regular
214519551,way_id,141478,massgis
215410831,source,massgis_import_v0.1_20071009094509,regular
215410831,highway,track,regular
215410831,surface,compacted,regular
215410831,attribution,Office of Geographic and Environmental Information (MassGIS),regular
215410831,way_id,329,massgis
215410833,highway,path,regular
215456111,name,Provin Mountain Road,regular
215456111,lanes,1,regular
215456111,width,9.1,regular
215456111,source,massgis_import_v0.1_20071009100610,regular
215456111,highway,service,regular
215456111,condition,deficient,regular
215456111,attribution,Office of Geographic and Environmental Information (MassGIS),regular
215456111,way_id,142769,massgis
215456113,highway,path,regular
216157138,building,yes,regular
216157354,building,yes,regular
216157375,building,yes,regular
216157396,building,yes,regular
216157397,building,yes,regular
216157408,building,yes,regular
216157417,building,yes,regular
216157420,building,yes,regular
216157428,building,yes,regular
216157429,building,yes,regular
216157430,building,yes,regular
216157431,building,yes,regular
216157435,building,yes,regular
216157436,building,yes,regular
216157437,building,yes,regular
216157438,building,yes,regular
216157439,building,yes,regular
216157440,building,yes,regular
216157441,building,yes,regular
216157453,building,yes,regular
216157454,building,yes,regular
216157455,building,yes,regular
216157456,building,yes,regular
216157457,building,yes,regular
216157459,building,yes,regular
216157460,building,yes,regular
216157462,building,yes,regular
216157464,building,yes,regular
216157465,building,yes,regular
216157466,building,yes,regular
216157467,building,yes,regular
216157468,building,yes,regular
216157469,building,yes,regular
216157470,building,yes,regular
216157471,building,yes,regular
216157472,building,yes,regular
216157473,building,yes,regular
216157474,building,yes,regular
216157475,building,yes,regular
216157476,building,yes,regular
216157477,building,yes,regular
216157478,building,yes,regular
216157479,building,yes,regular
216157480,building,yes,regular
216157481,building,yes,regular
216157484,building,yes,regular
216157492,building,yes,regular
216157528,building,yes,regular
216157533,building,yes,regular
216157536,building,yes,regular
216157541,building,yes,regular
216157542,building,yes,regular
216157543,building,yes,regular
216157544,building,yes,regular
216157545,building,yes,regular
216157546,building,yes,regular
216157547,building,yes,regular
216157548,building,yes,regular
216157549,building,yes,regular
216157550,building,yes,regular
216157551,building,yes,regular
216157552,building,yes,regular
216157553,building,yes,regular
216157554,building,yes,regular
216157555,building,yes,regular
216157556,building,yes,regular
216157557,building,yes,regular
216157558,building,yes,regular
216157560,building,yes,regular
216157561,building,yes,regular
216157562,building,yes,regular
216157563,building,yes,regular
216157564,building,yes,regular
216157565,building,yes,regular
216157566,building,yes,regular
216157567,building,yes,regular
216157568,building,yes,regular
216157569,building,yes,regular
216157570,building,yes,regular
216157571,building,yes,regular
216157572,building,yes,regular
216157573,building,yes,regular
216157574,building,yes,regular
216157575,building,yes,regular
216157576,building,yes,regular
216157577,building,yes,regular
216157578,building,yes,regular
216157579,building,yes,regular
216157580,building,yes,regular
216157581,building,yes,regular
216157582,building,yes,regular
216157583,building,yes,regular
216157584,building,yes,regular
216157585,building,yes,regular
216157586,building,yes,regular
216157587,building,yes,regular
216157588,building,yes,regular
216157589,building,yes,regular
216157590,building,yes,regular
216157591,building,yes,regular
216157595,building,yes,regular
216157596,building,yes,regular
216157598,building,yes,regular
216157601,building,yes,regular
216157603,building,yes,regular
216157606,building,yes,regular
216157613,building,yes,regular
216157614,building,yes,regular
216157615,building,yes,regular
216157616,building,yes,regular
216157617,building,yes,regular
216157618,building,yes,regular
216157619,building,yes,regular
216157620,building,yes,regular
216157621,building,yes,regular
216157622,building,yes,regular
216157623,building,yes,regular
216157624,building,yes,regular
216157625,building,yes,regular
216157626,building,yes,regular
216157628,building,yes,regular
216157633,building,yes,regular
216157637,building,yes,regular
216157643,building,yes,regular
216157645,building,yes,regular
216157646,building,yes,regular
216157647,building,yes,regular
216157648,building,yes,regular
216157649,building,yes,regular
216157650,building,yes,regular
216157651,building,yes,regular
216157652,building,yes,regular
216157653,building,yes,regular
216157654,building,yes,regular
216157655,building,yes,regular
216157656,building,yes,regular
216157659,building,yes,regular
216157665,building,yes,regular
216157666,building,yes,regular
216157667,building,yes,regular
216157668,building,yes,regular
216157669,building,yes,regular
216157670,building,yes,regular
216157671,building,yes,regular
216157672,building,yes,regular
216157673,building,yes,regular
216157674,building,yes,regular
216157676,building,yes,regular
216157677,building,yes,regular
216157678,building,yes,regular
216157679,building,yes,regular
216157680,building,yes,regular
216157681,building,yes,regular
216157682,building,yes,regular
216157683,building,yes,regular
216157684,building,yes,regular
216157687,building,yes,regular
216157691,building,yes,regular
216157697,building,yes,regular
216157700,building,yes,regular
216157702,building,yes,regular
216157704,building,yes,regular
216157706,building,yes,regular
216157709,building,yes,regular
216157712,building,yes,regular
216157716,building,yes,regular
216157717,building,yes,regular
216157720,building,yes,regular
216157723,building,yes,regular
216157724,building,yes,regular
216157725,building,yes,regular
216157726,building,yes,regular
216157727,building,yes,regular
216157728,building,yes,regular
216157729,building,yes,regular
216157730,building,yes,regular
216157731,building,yes,regular
216157732,building,yes,regular
216157733,building,yes,regular
216157734,building,yes,regular
216157735,building,yes,regular
216157736,building,yes,regular
216157737,building,yes,regular
216157738,building,yes,regular
216157739,building,yes,regular
216157740,building,yes,regular
216157741,building,yes,regular
216157742,building,yes,regular
216157743,building,yes,regular
216157744,building,yes,regular
216157745,building,yes,regular
216157746,building,yes,regular
216157747,building,yes,regular
216157748,building,yes,regular
216157749,building,yes,regular
216157750,building,yes,regular
216157751,building,yes,regular
216157752,building,yes,regular
216157753,building,yes,regular
216157754,building,yes,regular
216157755,building,yes,regular
216157756,building,yes,regular
216157757,building,yes,regular
216157758,building,yes,regular
216157759,building,yes,regular
216157760,building,yes,regular
216157761,building,yes,regular
216157762,building,yes,regular
216157763,building,yes,regular
216157764,building,yes,regular
216157765,building,yes,regular
216157766,building,yes,regular
216157767,building,yes,regular
216157768,building,yes,regular
216157769,building,yes,regular
216157770,building,yes,regular
216157771,building,yes,regular
216157772,building,yes,regular
216157773,building,yes,regular
216157774,building,yes,regular
216157775,building,yes,regular
216157776,building,yes,regular
216157777,building,yes,regular
216157778,building,yes,regular
216157779,building,yes,regular
216157780,building,yes,regular
216157781,building,yes,regular
216157782,building,yes,regular
216157783,building,yes,regular
216157784,building,yes,regular
216157785,building,yes,regular
216157786,building,yes,regular
216157787,building,yes,regular
216157788,building,yes,regular
216157789,building,yes,regular
216157790,building,yes,regular
216157791,building,yes,regular
216157792,building,yes,regular
216157793,building,yes,regular
216157794,building,yes,regular
216157795,building,yes,regular
216157796,building,yes,regular
216157797,building,yes,regular
216157798,building,yes,regular
216157799,building,yes,regular
216157800,building,yes,regular
216157801,building,yes,regular
216157802,building,yes,regular
216157803,building,yes,regular
216157804,building,yes,regular
216157805,building,yes,regular
216157808,building,yes,regular
216157809,building,yes,regular
216157810,building,yes,regular
216157811,building,yes,regular
216157812,building,yes,regular
216157813,building,yes,regular
216157814,building,yes,regular
216157815,building,yes,regular
216157816,building,yes,regular
216157817,building,yes,regular
216157823,building,yes,regular
216157828,building,yes,regular
216157829,building,yes,regular
216157830,building,yes,regular
216157831,building,yes,regular
216157832,building,yes,regular
216157833,building,yes,regular
216157834,building,yes,regular
216157836,building,yes,regular
216157837,building,yes,regular
216157839,building,yes,regular
216157842,building,yes,regular
216157843,building,yes,regular
216157844,building,yes,regular
216157846,building,yes,regular
216157850,building,yes,regular
216157851,building,yes,regular
216157852,building,yes,regular
216157853,building,yes,regular
216157854,building,yes,regular
216157855,building,yes,regular
216157856,building,yes,regular
216157857,building,yes,regular
216157858,building,yes,regular
216157859,building,yes,regular
216157860,building,yes,regular
216157861,building,yes,regular
216157862,building,yes,regular
216157863,building,yes,regular
216157864,building,yes,regular
216157865,building,yes,regular
216157866,building,yes,regular
216157867,building,yes,regular
216157868,building,yes,regular
216157869,building,yes,regular
216157870,building,yes,regular
216157871,building,yes,regular
216157872,building,yes,regular
216157873,building,yes,regular
216157874,building,yes,regular
216157875,building,yes,regular
216157876,building,yes,regular
216157877,building,yes,regular
216157878,building,yes,regular
216157879,building,yes,regular
216157880,building,yes,regular
216157881,building,yes,regular
216157882,building,yes,regular
216157883,building,yes,regular
216157884,building,yes,regular
216157885,building,yes,regular
216157886,building,yes,regular
216157887,building,yes,regular
216157888,building,yes,regular
216157889,building,yes,regular
216157890,building,yes,regular
216157891,building,yes,regular
216157892,building,yes,regular
216157893,building,yes,regular
216157894,building,yes,regular
216157895,building,yes,regular
216157896,building,yes,regular
216157897,building,yes,regular
216157898,building,yes,regular
216157899,building,yes,regular
216157901,building,yes,regular
216157902,building,yes,regular
216157903,building,yes,regular
216157904,building,yes,regular
216157905,building,yes,regular
216157906,building,yes,regular
216157907,building,yes,regular
216157909,building,yes,regular
216157911,building,yes,regular
216157912,building,yes,regular
216157917,building,yes,regular
216157918,building,yes,regular
216157919,building,yes,regular
216157920,building,yes,regular
216157921,building,yes,regular
216157922,building,yes,regular
216157923,building,yes,regular
216157924,building,yes,regular
216157925,building,yes,regular
216157926,building,yes,regular
216157927,building,yes,regular
216157928,building,yes,regular
216157929,building,yes,regular
216157930,building,yes,regular
216157931,building,yes,regular
216157932,building,yes,regular
216157933,building,yes,regular
216157934,building,yes,regular
216157937,building,yes,regular
216157939,building,yes,regular
216157940,building,yes,regular
216157941,building,yes,regular
216157942,building,yes,regular
216157943,building,yes,regular
216157944,building,yes,regular
216157945,building,yes,regular
216157946,building,yes,regular
216157947,building,yes,regular
216157948,building,yes,regular
216157949,building,yes,regular
216157952,building,yes,regular
216157953,building,yes,regular
216157954,building,yes,regular
216157955,building,yes,regular
216157956,building,yes,regular
216157957,building,yes,regular
216157958,building,yes,regular
216157959,building,yes,regular
216157960,building,yes,regular
216157961,building,yes,regular
216157963,building,yes,regular
216157964,building,yes,regular
216157966,building,yes,regular
216157967,building,yes,regular
216157968,building,yes,regular
216157969,building,yes,regular
216157970,building,yes,regular
216157971,building,yes,regular
216157972,building,yes,regular
216157973,building,yes,regular
216157974,building,yes,regular
216157975,building,yes,regular
216157976,building,yes,regular
216157977,building,yes,regular
216157978,building,yes,regular
216157979,building,yes,regular
216157980,building,yes,regular
216157981,building,yes,regular
216157982,building,yes,regular
216157983,building,yes,regular
216157984,building,yes,regular
216157985,building,yes,regular
216157987,building,yes,regular
216157988,building,yes,regular
216157989,building,yes,regular
216157990,building,yes,regular
216157991,building,yes,regular
216157992,building,yes,regular
216157994,building,yes,regular
216157998,building,yes,regular
216158000,building,yes,regular
216158003,building,yes,regular
216158006,building,yes,regular
216158009,building,yes,regular
